X,Y,INCIDENT I,DESCRIPTIO,START_DT,MODIFIED_D,QUADRANT,Longitude,Latitude,location,COUNT_1
-114.043679679567,51.0282990020076,Dartmouth Road at 25 Avenue SE,Single vehicle incident.,02/19/2017 07:44:48 AM,02/19/2017 07:45:33 AM,SE,-114.043679679567,51.0282990020076,"(51.0282990020076, -114.043679679567)",1
-114.050831643892,50.9806534272453,Eastbound Heritage Drive approaching Blackfoot Trail SE,2 vehicle incident blocking 2 right lanes.,02/19/2017 08:50:07 AM,02/19/2017 09:22:36 AM,SE,-114.050831643892,50.9806534272453,"(50.9806534272453, -114.050831643892)",10
-114.226176821629,51.1069389517529,Southbound Stoney Trail at Nose Hill Drive NW,Single vehicle incident.,02/19/2017 09:06:09 AM,02/19/2017 09:22:36 AM,NW,-114.226176821629,51.1069389517529,"(51.1069389517529, -114.226176821629)",4
-113.974931319276,51.1757858885742,Eastbound Stoney Trail at Metis Trail NE,Single vehicle incident.,02/19/2017 07:15:37 PM,02/19/2017 07:16:29 PM,NE,-113.974931319276,51.1757858885742,"(51.1757858885742, -113.974931319276)",13
-114.062684660062,51.0502825898921,Centre Street at 3 Avenue S,Incident involving a pedestrian,02/20/2017 12:16:33 AM,02/20/2017 12:17:35 AM,SE,-114.062684660062,51.0502825898921,"(51.0502825898921, -114.062684660062)",1
-113.928899564551,51.1543479324076,Northbound Stoney Trail at Country Hills Boulevard NE,Single vehicle incident.,02/20/2017 08:51:27 AM,02/20/2017 08:52:57 AM,NE,-113.928899564551,51.1543479324076,"(51.1543479324076, -113.928899564551)",12
-114.024630531866,50.885899743261,Chaparral Boulevard at Chaparral Ridge Drive SE,There is an incident involving a pedestrian.,02/20/2017 09:53:03 AM,02/20/2017 09:54:38 AM,NE,-114.024630531866,50.885899743261,"(50.885899743261, -114.024630531866)",1
-113.942311116014,50.885138233446,52 Street at Seton Boulevard SE,Single vehicle incident.,02/20/2017 03:02:26 PM,02/20/2017 03:05:01 PM,SE,-113.942311116014,50.885138233446,"(50.885138233446, -113.942311116014)",1
-114.058659222965,51.0378329973662,1 Street Trail at 17 Avenue SE,2 vehicle incident.,02/20/2017 07:47:01 PM,02/20/2017 07:54:32 PM,SE,-114.058659222965,51.0378329973662,"(51.0378329973662, -114.058659222965)",6
-113.981963502793,51.0849655177715,Whitehorn Drive at 36 Street NE,Incident involving a pedestrian.,02/20/2017 08:33:04 PM,02/20/2017 08:35:15 PM,NE,-113.981963502793,51.0849655177715,"(51.0849655177715, -113.981963502793)",5
-113.981963502793,51.0849655177715,36 Street at Whitehorn Drive NE,Incident involving a pedestrian. The road is closed,02/20/2017 08:33:04 PM,02/20/2017 10:15:51 PM,NE,-113.981963502793,51.0849655177715,"(51.0849655177715, -113.981963502793)",5
-114.083916014515,50.9946277261426,Southbound Elbow Drive at Glenmore Trail SW,2 vehicle incident.,02/21/2017 06:10:13 AM,02/21/2017 06:11:46 AM,SW,-114.083916014515,50.9946277261426,"(50.9946277261426, -114.083916014515)",26
-114.038032334448,51.0866364874556,Northbound Deerfoot Trail at 32 Avenue NE,Multi-vehicle incident in the right lane.,02/21/2017 06:45:01 AM,02/21/2017 06:48:47 AM,NE,-114.038032334448,51.0866364874556,"(51.0866364874556, -114.038032334448)",44
-114.038032334448,51.0866364874556,Southbound Deerfoot Trail at 32 Avenue NE,2 vehicle incident in the left lane.,02/21/2017 07:14:16 AM,02/21/2017 07:25:13 AM,NW,-114.038032334448,51.0866364874556,"(51.0866364874556, -114.038032334448)",44
-114.188155477225,51.0380039801124,Eastbound 17 Avenue at 69 Street SW,2 vehicle incident.,02/21/2017 11:43:22 AM,02/21/2017 11:44:41 AM,SW,-114.188155477225,51.0380039801124,"(51.0380039801124, -114.188155477225)",6
-114.084255359888,51.0378166284707,17 Avenue at 9 Street SW,2 vehicle incident.,02/21/2017 12:30:28 PM,02/21/2017 12:43:36 PM,SW,-114.084255359888,51.0378166284707,"(51.0378166284707, -114.084255359888)",3
-114.020875891681,50.9835702016212,Glenmore Trail at 18 Street SE,2 vehicle incident.,02/21/2017 04:35:26 PM,02/21/2017 04:41:39 PM,SE,-114.020875891681,50.9835702016212,"(50.9835702016212, -114.020875891681)",6
-114.252805729736,51.1487501666897,Rocky Ridge Drive south of Rocky Valley Drive NW,Incident involving a pedestrian.,02/21/2017 04:40:00 PM,02/21/2017 04:41:39 PM,NW,-114.252805729736,51.1487501666897,"(51.1487501666897, -114.252805729736)",1
-114.011069831956,50.9508144056894,Northbound Deerfoot Trail north of 24 Street SE,2 vehicle incident.,02/21/2017 05:01:21 PM,02/21/2017 05:16:58 PM,SE,-114.011069831956,50.9508144056894,"(50.9508144056894, -114.011069831956)",13
-113.971461619051,51.1542180010021,Metis Trail at Country Hills Boulevard NE,2 vehicle incident.,02/21/2017 05:15:22 PM,02/21/2017 05:16:58 PM,NE,-113.971461619051,51.1542180010021,"(51.1542180010021, -113.971461619051)",7
-114.05616755207,51.0668426165042,Northbound Edmonton Trail at 16 Avenue NE,2 vehicle incident.,02/21/2017 05:46:00 PM,02/21/2017 05:46:55 PM,NE,-114.05616755207,51.0668426165042,"(51.0668426165042, -114.05616755207)",12
-114.16099088092,51.023885231684,51 Street at 33 Avenue SW,Incident involving a pedestrian.,02/21/2017 07:39:48 PM,02/21/2017 07:41:33 PM,SW,-114.16099088092,51.023885231684,"(51.023885231684, -114.16099088092)",1
-114.01402450449,51.0670373103186,Eastbound 16 Avenue at 19 Street NE,2 vehicle incident.,02/22/2017 11:47:57 AM,02/22/2017 11:55:04 AM,NE,-114.01402450449,51.0670373103186,"(51.0670373103186, -114.01402450449)",13
-114.14032088411,50.921327260574,37 Street at 146 Ave SW,Single vehicle incident.,02/22/2017 12:19:44 PM,02/22/2017 12:23:04 PM,SW,-114.14032088411,50.921327260574,"(50.921327260574, -114.14032088411)",1
-114.044139639421,50.9483314057881,Anderson Road at Acadia Drive SE,The traffic lights are on flash. The crews have been dispatched.,02/22/2017 01:11:32 PM,02/22/2017 01:12:34 PM,SE,-114.044139639421,50.9483314057881,"(50.9483314057881, -114.044139639421)",8
-114.123648174586,51.0378078409054,26 Street north of 17 Avenue SW,Multi-vehicle incident.,02/22/2017 02:25:32 PM,02/22/2017 02:26:49 PM,SW,-114.123648174586,51.0378078409054,"(51.0378078409054, -114.123648174586)",2
-114.083148359469,50.9795722073732,Heritage Drive at Elbow Drive SW,2 vehicle incident.,02/22/2017 03:50:00 PM,02/22/2017 03:51:36 PM,SW,-114.083148359469,50.9795722073732,"(50.9795722073732, -114.083148359469)",4
-114.028551292521,51.0673798693422,Northbound Deerfoot Trail at 16 Avenue NE,Single vehicle incident.,02/22/2017 03:58:29 PM,02/22/2017 04:17:05 PM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",85
-113.958502157114,51.0378555434499,17 Avenue at 52 Street SE,2 vehicle incident.,02/22/2017 06:43:51 PM,02/22/2017 06:52:29 PM,SE,-113.958502157114,51.0378555434499,"(51.0378555434499, -113.958502157114)",10
-113.981691954269,51.037775984283,17 Avenue at 36 Street SE,2 vehicle incident.,02/22/2017 06:51:17 PM,02/22/2017 06:52:29 PM,SE,-113.981691954269,51.037775984283,"(51.037775984283, -113.981691954269)",7
-114.083142143251,50.9905235295634,Elbow Drive at 70 Avenue SW,The right lane is closed northbound.,02/22/2017 07:12:49 PM,02/22/2017 07:13:41 PM,SW,-114.083142143251,50.9905235295634,"(50.9905235295634, -114.083142143251)",3
-113.981501533564,50.9451430967591,Northbound Deerfoot Trail at Barlow Trail SE,Single vehicle incident blocking multiple lanes,02/23/2017 04:44:28 AM,02/23/2017 04:46:58 AM,SE,-113.981501533564,50.9451430967591,"(50.9451430967591, -113.981501533564)",1
-114.062420012391,51.0633777803176,Centre Street between 11 Avenue and 13 Avenue N,The road is closed due to a police incident,02/23/2017 05:07:59 AM,02/23/2017 05:11:06 AM,NW,-114.062420012391,51.0633777803176,"(51.0633777803176, -114.062420012391)",1
-113.932785431147,50.9230896135956,McIvor Boulevard at Copperpond Boulevard  SE,2 vehicle incident.,02/23/2017 06:50:33 AM,02/23/2017 06:56:21 AM,SE,-113.932785431147,50.9230896135956,"(50.9230896135956, -113.932785431147)",1
-113.975272604233,50.9217479626565,Northbound Deerfoot Trail at McKenzie Towne Boulevard SE,2 vehicle incident.,02/23/2017 08:22:09 AM,02/23/2017 08:23:42 AM,SE,-113.975272604233,50.9217479626565,"(50.9217479626565, -113.975272604233)",1
-114.119142157127,51.0670854936288,Eastbound 16 Ave at Crowchild Trail NW,2 vehicle incident.,02/23/2017 08:30:55 AM,02/23/2017 08:32:35 AM,NW,-114.119142157127,51.0670854936288,"(51.0670854936288, -114.119142157127)",11
-114.019434255636,51.0488598764172,Southbound Deerfoot Trail at Memorial Drive NE,Multi vehicle incident.,02/23/2017 09:44:21 AM,02/23/2017 09:50:23 AM,NE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",79
-114.019434255636,51.0488598764172,Southbound Deerfoot Trail north of Memorial Drive NE,Multi vehicle incident blocking the right lane.,02/23/2017 09:44:21 AM,02/23/2017 09:59:07 AM,NE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",79
-114.091379153248,51.042217058733,12 Avenue at 12 Street SW,Traffic lights are flashing red. Crews have been dispatched. Drive with caution.,02/23/2017 10:47:48 AM,02/23/2017 10:51:10 AM,SW,-114.091379153248,51.042217058733,"(51.042217058733, -114.091379153248)",3
-114.039173086226,50.9941566757218,Southbound Deerfoot Trail at Glenmore Trail SE,Multi vehicle incident.,02/23/2017 04:59:09 PM,02/23/2017 05:04:25 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",107
-114.131230585174,51.1652565411742,Westbound Kincora Glen Road at Symons Valley Road NW,Multi vehicle incident.,02/23/2017 05:39:08 PM,02/23/2017 05:40:15 PM,NW,-114.131230585174,51.1652565411742,"(51.1652565411742, -114.131230585174)",9
-114.084255359888,51.0378166284707,17 Avenue and 9 Street SW,Traffic signals are flashing red. Crews have been dispatched.,02/23/2017 07:22:44 PM,02/23/2017 07:23:41 PM,SW,-114.084255359888,51.0378166284707,"(51.0378166284707, -114.084255359888)",3
-113.935553325751,51.052473506141,68 Street at Memorial Drive NE,2 vehicle incident.,02/23/2017 07:25:25 PM,02/23/2017 07:27:42 PM,NE,-113.935553325751,51.052473506141,"(51.052473506141, -113.935553325751)",9
-113.982919320465,51.0521368187317,Eastbound Memorial Drive at 36 Street NE,2 vehicle incident.,02/23/2017 08:05:15 PM,02/23/2017 08:23:04 PM,NE,-113.982919320465,51.0521368187317,"(51.0521368187317, -113.982919320465)",8
-114.002663366037,51.0456279460694,Northbound Barlow Trail at Memorial Drive NE,2 vehicle incident.,02/23/2017 08:49:41 PM,02/23/2017 08:51:09 PM,NE,-114.002663366037,51.0456279460694,"(51.0456279460694, -114.002663366037)",5
-114.112328836434,51.0370673657691,17 Avenue at Richmond Road SW,2 vehicle incident.,02/23/2017 09:17:36 PM,02/23/2017 09:20:38 PM,SW,-114.112328836434,51.0370673657691,"(51.0370673657691, -114.112328836434)",1
-113.947340262316,51.1106893662139,Falconridge Boulevard at 64 Avenue NE,Multi vehicle incident.,02/24/2017 06:19:40 AM,02/24/2017 06:21:26 AM,NE,-113.947340262316,51.1106893662139,"(51.1106893662139, -113.947340262316)",18
-114.057975800656,51.0473062741099,Macleod Trail at 6 Avenue SE,Incident involving a pedestrian,02/24/2017 09:22:04 AM,02/24/2017 09:23:20 AM,SE,-114.057975800656,51.0473062741099,"(51.0473062741099, -114.057975800656)",2
-114.02011421925,51.0546861801771,Southbound Deerfoot Trail approaching Memorial Drive NE,Single vehicle incident,02/24/2017 09:26:21 AM,02/24/2017 09:38:09 AM,NE,-114.02011421925,51.0546861801771,"(51.0546861801771, -114.02011421925)",1
-114.094709827919,51.038510004084,14 Street at 16 Avenue SW,2 vehicle incident,02/24/2017 09:37:01 AM,02/24/2017 09:38:09 AM,SW,-114.094709827919,51.038510004084,"(51.038510004084, -114.094709827919)",3
-114.164924086726,51.1376129285069,Country Hills Boulevard at Sarcee Trail NW,2 vehicle incident,02/24/2017 10:24:46 AM,02/24/2017 10:25:56 AM,NW,-114.164924086726,51.1376129285069,"(51.1376129285069, -114.164924086726)",8
-114.025993984426,51.0075176674191,Northbound Deerfoot Trail approaching Calf Robe Bridge SE,Single vehicle incident,02/24/2017 10:19:51 AM,02/24/2017 10:25:56 AM,SE,-114.025993984426,51.0075176674191,"(51.0075176674191, -114.025993984426)",1
-114.028015296634,51.0679143466627,Southbound Deerfoot Trail onto 16 Avenue NE,2 vehicle incident.,02/24/2017 02:13:57 PM,02/24/2017 02:16:42 PM,NE,-114.028015296634,51.0679143466627,"(51.0679143466627, -114.028015296634)",1
-114.213241395929,51.1253521854116,Crowfoot Rise at Crowchild Trail NW,Single vehicle incident.,02/24/2017 03:09:37 PM,02/24/2017 03:11:08 PM,NW,-114.213241395929,51.1253521854116,"(51.1253521854116, -114.213241395929)",1
-114.024884368201,51.0673570645263,Westbound 16 Avenue at Deerfoot Trail NE,Single vehicle incident.,02/24/2017 04:40:08 PM,02/24/2017 04:41:55 PM,NE,-114.024884368201,51.0673570645263,"(51.0673570645263, -114.024884368201)",1
-113.982919320465,51.0521368187317,Memorial Drive at 36 Street NE,The traffic lights are flashing red.,02/24/2017 06:11:03 PM,02/24/2017 06:12:00 PM,NE,-113.982919320465,51.0521368187317,"(51.0521368187317, -113.982919320465)",8
-114.081184066899,51.0470302276954,7 Avenue at 8 Street SW,Two vehicle incident.,02/24/2017 09:17:21 PM,02/24/2017 09:18:17 PM,SW,-114.081184066899,51.0470302276954,"(51.0470302276954, -114.081184066899)",2
-114.152679928868,51.0815282691386,32 Avenue at Shaganappi Trail NW,2 vehicle incident.,02/24/2017 09:04:01 PM,02/24/2017 09:18:17 PM,NW,-114.152679928868,51.0815282691386,"(51.0815282691386, -114.152679928868)",11
-114.076737753598,51.0399179447963,6 Street at 14 Avenue SW,Single vehicle incident.,02/24/2017 11:20:58 PM,02/24/2017 11:23:26 PM,SW,-114.076737753598,51.0399179447963,"(51.0399179447963, -114.076737753598)",1
-114.110998795817,50.9986714064207,Crowchild Trail exit to Eastbound Glenmore Trail SW,Multi vehicle incident,02/25/2017 01:11:15 PM,02/25/2017 01:12:46 PM,SW,-114.110998795817,50.9986714064207,"(50.9986714064207, -114.110998795817)",1
-114.050335537459,51.0506018522479,Eastbound Memorial Drive at Edmonton Trail NE,Multi vehicle incident,02/25/2017 01:52:20 PM,02/25/2017 01:54:35 PM,NE,-114.050335537459,51.0506018522479,"(51.0506018522479, -114.050335537459)",17
-113.961937084303,50.9796424341637,Eastbound Glenmore Trail at 52 Street SE,Single vehicle incident.,02/25/2017 06:35:03 PM,02/25/2017 06:40:21 PM,SE,-113.961937084303,50.9796424341637,"(50.9796424341637, -113.961937084303)",12
-114.032366799142,51.0482460687699,Memorial Drive at 12 Street NE,Single vehicle incident,02/26/2017 06:10:19 AM,02/26/2017 06:11:20 AM,NE,-114.032366799142,51.0482460687699,"(51.0482460687699, -114.032366799142)",8
-113.942341364135,50.9058788166641,Westbound Stoney Trail approaching 52 Street SE,Single vehicle incident,02/26/2017 11:06:10 AM,02/26/2017 11:07:38 AM,SE,-113.942341364135,50.9058788166641,"(50.9058788166641, -113.942341364135)",1
-113.958256949407,51.0998329391857,Falconridge Boulevard at Falconridge Drive NE,2 vehicle incident,02/26/2017 12:21:56 PM,02/26/2017 12:23:32 PM,NE,-113.958256949407,51.0998329391857,"(51.0998329391857, -113.958256949407)",3
-113.968794969081,50.9320349202896,130 Avenue at 46 Street SE,2 vehicle incident.,02/26/2017 02:20:00 PM,02/26/2017 02:23:05 PM,SE,-113.968794969081,50.9320349202896,"(50.9320349202896, -113.968794969081)",9
-114.062503208985,51.0815094038369,Centre Street at 32 Avenue NW,Single vehicle incident.,02/26/2017 05:16:42 PM,02/26/2017 05:18:07 PM,NW,-114.062503208985,51.0815094038369,"(51.0815094038369, -114.062503208985)",2
-114.071482040624,51.037830532762,4 Street at 17 Avenue SW,2 vehicle incident.,02/27/2017 06:36:03 AM,02/27/2017 06:37:08 AM,SW,-114.071482040624,51.037830532762,"(51.037830532762, -114.071482040624)",8
-114.121071289426,51.0009971347515,Eastbound Glenmore Trail at Crowchild Trail SW,Single vehicle incident blocking the right lane.,02/27/2017 07:24:57 AM,02/27/2017 07:50:22 AM,SW,-114.121071289426,51.0009971347515,"(51.0009971347515, -114.121071289426)",64
-114.199444932132,51.0596748906987,77 Street at 9 Avenue SW,2 vehicle incident.,02/27/2017 07:27:20 AM,02/27/2017 07:50:22 AM,SW,-114.199444932132,51.0596748906987,"(51.0596748906987, -114.199444932132)",1
-114.005303753851,50.9467413147404,Northbound Deerfoot Trail at Douglasdale Boulevard SE,2 vehicle incident in the left lane.,02/27/2017 08:14:58 AM,02/27/2017 08:22:34 AM,SE,-114.005303753851,50.9467413147404,"(50.9467413147404, -114.005303753851)",13
-114.013297872268,51.0596046177887,19 Street at 8 Avenue NE,There is an incident involving a pedestrian.,02/27/2017 08:28:18 AM,02/27/2017 08:31:38 AM,NE,-114.013297872268,51.0596046177887,"(51.0596046177887, -114.013297872268)",1
-114.072403432592,50.8977141971467,6 Street at Shawville Gate SW,Multi-vehicle incident.,02/27/2017 09:07:54 AM,02/27/2017 09:11:22 AM,SW,-114.072403432592,50.8977141971467,"(50.8977141971467, -114.072403432592)",1
-113.95802020507,50.9162629544459,52 Street at Mckenzie Lake Avenue SE,2 vehicle incident.,02/27/2017 10:39:54 AM,02/27/2017 10:41:25 AM,SE,-113.95802020507,50.9162629544459,"(50.9162629544459, -113.95802020507)",1
-114.198346395467,51.1242553222774,Ranchlands Boulevard at Nose Hill Drive NW,2 vehicle incident.,02/27/2017 10:29:10 AM,02/27/2017 10:41:25 AM,NW,-114.198346395467,51.1242553222774,"(51.1242553222774, -114.198346395467)",4
-114.081050138785,51.0489016228225,Eastbound 5 Avenue at 8 Street SW,2 vehicle incident.,02/27/2017 12:17:07 PM,02/27/2017 12:18:23 PM,SW,-114.081050138785,51.0489016228225,"(51.0489016228225, -114.081050138785)",2
-114.16071821756,51.1676584327982,128 Avenue at Sherwood Drive NW,2 vehicle incident.,02/27/2017 01:10:06 PM,02/27/2017 01:11:44 PM,NW,-114.16071821756,51.1676584327982,"(51.1676584327982, -114.16071821756)",4
-114.008611991531,51.0370350874538,Southbound Deerfoot Trail at 17 Avenue SE,2 vehicle incident blocking the right lane.,02/27/2017 01:01:36 PM,02/27/2017 01:11:44 PM,SE,-114.008611991531,51.0370350874538,"(51.0370350874538, -114.008611991531)",47
-114.003256514531,51.0359937175397,Southbound Deerfoot Trail at 17 Avenue SE,Single vehicle incident.,02/27/2017 02:43:09 PM,02/27/2017 02:49:27 PM,SE,-114.003256514531,51.0359937175397,"(51.0359937175397, -114.003256514531)",1
-114.025119191404,50.8777959764633,194 Avenue and Chaparral Boulevard SE,2 vehicle incident.,02/27/2017 06:21:28 PM,02/27/2017 06:22:52 PM,SE,-114.025119191404,50.8777959764633,"(50.8777959764633, -114.025119191404)",4
-114.019304870528,50.9523152736701,Northbound Deerfoot Trail at Anderson Road SE,Multi-vehicle incident. All northbound lanes are closed.,02/27/2017 08:56:08 PM,02/27/2017 09:03:40 PM,SE,-114.019304870528,50.9523152736701,"(50.9523152736701, -114.019304870528)",1
-114.062257689677,50.9054870103203,Westbound Sun Valley Boulevard onto northbound Macleod Trail SE,2 vehicle incident.,02/28/2017 06:53:10 AM,02/28/2017 06:55:13 AM,SE,-114.062257689677,50.9054870103203,"(50.9054870103203, -114.062257689677)",2
-114.117825801179,51.0515028880757,Northbound Crowchild Trail at Memorial Drive NW,Single vehicle incident.,02/28/2017 07:03:05 AM,02/28/2017 07:07:00 AM,NW,-114.117825801179,51.0515028880757,"(51.0515028880757, -114.117825801179)",20
